original,cpp filter
2.73309e-07,2.60991e-06
2.26356e-07,2.16154e-06
1.87469e-07,1.7902e-06
1.55262e-07,1.48265e-06
1.28589e-07,1.22793e-06
1.06498e-07,1.01698e-06
8.82021e-08,8.42268e-07
7.30493e-08,6.9757e-07
6.04998e-08,5.7773e-07
5.01062e-08,4.78479e-07
4.14981e-08,3.96278e-07
3.43689e-08,3.28199e-07
2.84645e-08,2.71816e-07
2.35744e-08,2.25119e-07
1.95244e-08,1.86445e-07
1.61702e-08,1.54414e-07
1.33922e-08,1.27886e-07
1.10915e-08,1.05916e-07
9.18603e-09,8.77201e-08
7.60791e-09,7.26502e-08
6.3009e-09,6.01692e-08
5.21843e-09,4.98324e-08
4.32193e-09,4.12714e-08
3.57944e-09,3.41811e-08
2.96451e-09,2.8309e-08
2.45522e-09,2.34456e-08
2.03342e-09,1.94177e-08
1.68409e-09,1.60819e-08
1.39477e-09,1.33191e-08
1.15515e-09,1.10309e-08
9.56702e-10,9.13584e-09
7.92345e-10,7.56634e-09
6.56223e-10,6.26647e-09
5.43487e-10,5.18992e-09
4.50118e-10,4.29831e-09
3.7279e-10,3.55988e-09
3.08746e-10,2.94831e-09
2.55705e-10,2.4418e-09
2.11776e-10,2.02231e-09
1.75394e-10,1.67489e-09
1.45262e-10,1.38715e-09
1.20306e-10,1.14884e-09
9.96382e-11,9.51475e-10
8.25208e-11,7.88016e-10
6.83441e-11,6.52638e-10
0.0184733,0.176407
0.0152996,0.146101
0.0126712,0.121001
0.0104944,0.100214
0.00869147,0.0829974
0.00719831,0.0687388
0.00596167,0.0569298
0.00493748,0.0471495
0.00408924,0.0390494
0.0212887,0.203292
0.0176314,0.168367
0.0146024,0.139442
0.0120937,0.115487
0.0100161,0.0956466
0.00829536,0.0792149
0.00687025,0.0656061
0.00568997,0.0543352
0.00471246,0.0450007
0.00390288,0.0372697
0.00323238,0.030867
0.00267707,0.0255641
0.00221716,0.0211723
0.00183626,0.017535
0.0015208,0.0145226
0.00125953,0.0120277
0.00104315,0.00996135
0.000863942,0.00825004
0.00071552,0.00683271
0.000592597,0.00565888
0.000490791,0.00468671
0.000406475,0.00388155
0.000336644,0.00321472
0.00027881,0.00266244
0.000230912,0.00220505
0.000191242,0.00182623
0.000158388,0.00151249
0.000131177,0.00125265
0.000108642,0.00103745
8.99774e-05,0.000859221
7.45196e-05,0.00071161
6.17175e-05,0.000589358
5.11147e-05,0.000488109
4.23334e-05,0.000404254
3.50607e-05,0.000334805
2.90374e-05,0.000277287
2.40489e-05,0.00022965
1.99174e-05,0.000190197
1.64957e-05,0.000157522
1.36618e-05,0.00013046
1.13147e-05,0.000108048
9.37092e-06,8.94857e-05
7.76103e-06,7.41124e-05
6.42772e-06,6.13802e-05
5.32346e-06,5.08353e-05
4.40892e-06,4.2102e-05
3.65148e-06,3.48691e-05
3.02417e-06,2.88787e-05
2.50463e-06,2.39175e-05
2.07435e-06,1.98086e-05
1.71798e-06,1.64055e-05
1.42284e-06,1.35871e-05
1.1784e-06,1.12529e-05
9.75958e-07,9.31971e-06
8.08292e-07,7.71862e-06
6.69431e-07,6.39259e-06
5.54426e-07,5.29437e-06
4.59177e-07,4.38482e-06
3.80293e-07,3.63153e-06
3.1496e-07,3.00765e-06
2.60851e-07,2.49095e-06
2.16038e-07,2.06301e-06
1.78924e-07,1.70859e-06
1.48185e-07,1.41507e-06
1.22728e-07,1.17196e-06
1.01644e-07,9.70624e-07
8.41816e-08,8.03875e-07
6.97196e-08,6.65773e-07
5.7742e-08,5.51396e-07
-0.0184732,-0.176406
-0.0152996,-0.1461
-0.0126712,-0.121001
-0.0104943,-0.100213
-0.00869145,-0.0829972
-0.00719829,-0.0687386
-0.00596166,-0.0569296
-0.00493747,-0.0471494
-0.00408923,-0.0390493
-0.00338672,-0.0323408
-0.00266782,-0.0254758
-0.00218595,-0.0208743
-0.00178686,-0.0170633
-0.00145634,-0.013907
-0.00131967,-0.012602
-0.00109296,-0.010437
-0.000905193,-0.00864396
-0.000749685,-0.00715896
-0.000620892,-0.00592908
-0.000514225,-0.00491049
-0.000425883,-0.00406689
-0.000352718,-0.00336821
-0.000292123,-0.00278957
-0.000241937,-0.00231033
-0.000200374,-0.00191343
-0.00016595,-0.00158471
-0.000137441,-0.00131246
-0.000113829,-0.00108699
0.018379,0.175506
0.0152216,0.145355
0.0126066,0.120384
0.0104408,0.0997023
0.00864712,0.0825739
0.00716158,0.068388
0.00593125,0.0566392
0.00491228,0.0469089
0.00406837,0.0388501
0.00336944,0.0321758
0.00279059,0.0266482
0.00231118,0.0220701
0.00191413,0.0182786
0.00158529,0.0151384
0.00131294,0.0125377
0.00108738,0.0103837
0.000900576,0.00859986
0.00074586,0.00712244
0.000617725,0.00589884
0.000511602,0.00488544
0.000423711,0.00404614
0.000350919,0.00335103
0.000290633,0.00277534
0.000240703,0.00229855
0.000199352,0.00190367
0.000165104,0.00157662
0.00013674,0.00130577
0.000113248,0.00108144
9.37928e-05,0.000895655
-0.0183956,-0.175665
-0.0152353,-0.145486
-0.0126179,-0.120492
-0.0104502,-0.0997923
-0.00865492,-0.0826484
-0.00716804,-0.0684498
-0.0059366,-0.0566904
-0.00491672,-0.0469512
-0.00407205,-0.0388852
-0.00337249,-0.0322049
-0.00279311,-0.0266722
-0.00231326,-0.02209
-0.00191585,-0.0182951
-0.00158672,-0.015152
-0.00131413,-0.012549
-0.00108837,-0.0103931
-0.000901389,-0.00860763
-0.000746534,-0.00712887
-0.000618282,-0.00590416
-0.000512064,-0.00488985
-0.000424094,-0.0040498
-0.000351236,-0.00335406
-0.000290895,-0.00277785
-0.000240921,-0.00230062
-0.000199532,-0.00190539
-0.000165253,-0.00157805
-0.000136863,-0.00130695
-0.000113351,-0.00108242
-9.38774e-05,-0.000896463
-7.77497e-05,-0.000742455
-6.43926e-05,-0.000614904
-5.33302e-05,-0.000509266
-4.41683e-05,-0.000421776
-3.65804e-05,-0.000349317
-3.0296e-05,-0.000289306
-2.50913e-05,-0.000239604
-2.07807e-05,-0.000198441
-1.72107e-05,-0.00016435
-1.4254e-05,-0.000136115
-1.18052e-05,-0.000112731
-9.77711e-06,-9.33645e-05
-8.09744e-06,-7.73249e-05
-6.70634e-06,-6.40408e-05
-5.55422e-06,-5.30389e-05
-4.60003e-06,-4.3927e-05
-3.80976e-06,-3.63805e-05
-3.15526e-06,-3.01305e-05
-2.6132e-06,-2.49542e-05
-2.16426e-06,-2.06672e-05
-1.79245e-06,-1.71167e-05
-1.48452e-06,-1.41761e-05
-1.22948e-06,-1.17407e-05
-1.01826e-06,-9.72369e-06
-8.43329e-07,-8.0532e-06
-6.98449e-07,-6.66969e-06
-5.78458e-07,-5.52387e-06
-4.79081e-07,-4.57489e-06
-3.96777e-07,-3.78894e-06
-3.28612e-07,-3.13802e-06
-2.72158e-07,-2.59892e-06
-2.25403e-07,-2.15244e-06
-1.86679e-07,-1.78266e-06
-1.54609e-07,-1.4764e-06
-1.28048e-07,-1.22276e-06
-1.06049e-07,-1.0127e-06
-8.78306e-08,-8.38721e-07
-7.27417e-08,-6.94632e-07
-6.0245e-08,-5.75297e-07
-4.98951e-08,-4.76463e-07
-4.13234e-08,-3.94609e-07
0.0184732,0.176406
0.0152996,0.1461
0.0126712,0.121001
0.0104943,0.100214
0.00869145,0.0829973
0.0071983,0.0687387
0.00596166,0.0569297
0.0228394,0.2181
0.0189157,0.180631
0.0156661,0.1496
0.0129747,0.123899
0.0107457,0.102614
0.00889962,0.0849852
0.00737071,0.0703851
0.00610445,0.0582932
0.00505573,0.0482787
0.00418718,0.0399846
0.00346784,0.0331154
0.00287208,0.0274263
0.00237867,0.0227146
0.00197002,0.0188123
0.00163158,0.0155804
0.00135128,0.0129038
0.00111914,0.010687
0.000926874,0.008851
0.000767641,0.00733043
0.000635764,0.0060711
0.000526542,0.00502811
0.000436084,0.0041643
0.000361167,0.00344889
0.00029912,0.00285638
0.000247732,0.00236567
0.000205173,0.00195926
0.000169925,0.00162266
0.000140733,0.0013439
0.000116555,0.00111302
9.65316e-05,0.000921809
7.99479e-05,0.000763446
6.62132e-05,0.000632289
0.000191916,0.00183266
0.000182495,0.0017427
0.000174692,0.00166819
3.11526e-05,0.000297485
2.58007e-05,0.000246379
2.13683e-05,0.000204052
1.76973e-05,0.000168997
1.4657e-05,0.000139964
1.2139e-05,0.000115918
1.00535e-05,9.60042e-05
8.32638e-06,7.9511e-05
6.89594e-06,6.58514e-05
5.71125e-06,5.45384e-05
4.73008e-06,4.51689e-05
0.0184772,0.176444
0.0153029,0.146132
0.0126739,0.121027
0.0104966,0.100235
0.00869331,0.083015
0.00719984,0.0687534
0.00596294,0.0569418
0.00493853,0.0471595
0.00409011,0.0390577
0.00338745,0.0323477
0.0028055,0.0267905
0.00232352,0.022188
0.00192435,0.0183762
0.00159376,0.0152193
0.00131996,0.0126047
0.00109319,0.0104392
0.000905387,0.00864581
0.000749845,0.0071605
0.000621025,0.00593035
0.000514336,0.00491154
0.000425975,0.00406776
0.000352794,0.00336894
0.000292186,0.00279017
0.000241989,0.00231083
0.000200417,0.00191384
0.000165986,0.00158505
0.00013747,0.00131274
0.000113853,0.00108722
9.42939e-05,0.00090044
7.80946e-05,0.000745748
0.0185379,0.177024
0.0153532,0.146612
0.0127156,0.121425
0.0105311,0.100565
0.0087219,0.083288
0.0251254,0.23993
0.020809,0.198711
0.0172341,0.164573
0.0142733,0.1363
0.0118212,0.112885
0.00979041,0.0934915
0.00810846,0.0774301
0.00671546,0.0641279
0.00556177,0.053111
0.00460628,0.0439867
0.00381494,0.03643
0.00315955,0.0301715
0.00261675,0.0249882
0.00216721,0.0206953
0.00179489,0.0171399
0.00148653,0.0141954
0.00123115,0.0117567
0.0194929,0.186144
0.0161441,0.154165
0.0133706,0.12768
0.0110736,0.105745
0.0091712,0.0875785
0.00759563,0.0725329
0.00629073,0.0600721
0.00521001,0.0497519
0.0216632,0.206868
0.0179416,0.171329
0.0148593,0.141896
0.0123065,0.117519
0.0280942,0.26828
0.0232678,0.222191
0.0192705,0.184019
0.0159599,0.152406
0.013218,0.126223
0.0109472,0.104538
0.00906655,0.0865791
0.00750895,0.0717052
0.00621894,0.0593865
0.00515056,0.0491842
0.00426571,0.0407345
0.00353288,0.0337365
0.00292595,0.0279407
0.00242328,0.0231406
-0.015895,-0.151786
-0.0131643,-0.12571
-0.0109027,-0.104113
-0.00902966,-0.0862269
0.0109949,0.104993
0.00910599,0.0869558
0.00754162,0.0720171
0.006246,0.0596449
0.00517296,0.0493981
0.00428427,0.0409117
0.00354825,0.0338833
0.00293867,0.0280623
0.00243382,0.0232413
0.0020157,0.0192485
0.00166941,0.0159417
0.00138261,0.013203
0.00114509,0.0109348
0.000948366,0.00905623
0.00078544,0.0075004
0.000650505,0.00621187
0.000538751,0.00514469
0.000446196,0.00426086
0.000369541,0.00352886
0.000306056,0.00292262
0.000253477,0.00242052
0.00020993,0.00200469
0.000173865,0.00166029
0.000143996,0.00137506
0.000119258,0.00113883
9.87699e-05,0.000943184
0.036457,0.348139
0.0301938,0.28833
0.0250067,0.238796
0.0207106,0.197772
0.0171526,0.163795
0.0142059,0.135656
0.0117654,0.112351
0.00974412,0.0930495
0.00807012,0.077064
0.00668371,0.0638247
0.00553548,0.0528599
0.0045845,0.0437788
0.00379691,0.0362578
0.0210465,0.20098
0.0174308,0.166452
0.0144363,0.137856
0.0304295,0.29058
0.0252018,0.24066
0.0208722,0.199315
0.0172865,0.165074
0.0143167,0.136715
0.0118572,0.113228
0.00982016,0.0937757
0.0081331,0.0776654
0.00673587,0.0643228
0.00557867,0.0532724
0.00462028,0.0441204
0.00382654,0.0365407
0.00316915,0.0302632
0.00262471,0.0250641
0.00217379,0.0207582
0.00180034,0.017192
0.00149105,0.0142385
0.0012349,0.0117924
0.00102275,0.00976651
0.000847043,0.00808866
0.0191748,0.183106
0.0158806,0.151649
0.0131524,0.125596
0.0108929,0.104019
0.00902153,0.0861493
0.00747167,0.0713492
0.00618807,0.0590917
0.0235982,0.225347
0.0195442,0.186633
0.0161866,0.15457
0.0134058,0.128016
0.0111027,0.106023
0.00919532,0.0878088
0.0076156,0.0727236
0.00630727,0.06023
0.00522371,0.0498827
0.0043263,0.0413131
0.00358306,0.0342157
0.0029675,0.0283376
0.0024577,0.0234693
0.00203548,0.0194374
0.020159,0.192505
0.0166958,0.159433
0.0138275,0.132043
0.011452,0.109359
0.00948462,0.0905714
0.0078552,0.0750116
0.00650571,0.0621249
0.00538806,0.0514521
0.00446241,0.0426129
0.00369579,0.0352922
0.00306087,0.0292291
0.00253502,0.0242077
0.00209952,0.0200489
0.00173883,0.0166046
0.0014401,0.013752
0.0011927,0.0113894
0.000987799,0.00943279
0.0008181,0.00781228
0.000677554,0.00647016
0.0190344,0.181765
0.0157644,0.150539
0.0130561,0.124677
0.0108131,0.103258
0.00895549,0.0855186
0.00741697,0.0708269
0.00614277,0.0586591
0.00508746,0.0485817
0.0215617,0.205899
0.0178575,0.170527
0.0147897,0.141231
0.0301508,0.287919
0.024971,0.238456
0.0206811,0.19749
0.0171282,0.163562
0.0141856,0.135463
0.0117486,0.112191
0.00973023,0.0929169
0.00805862,0.0769541
0.00667418,0.0637337
0.00552758,0.0527845
0.00457797,0.0437164
0.00379149,0.0362061
0.00314013,0.029986
0.0205026,0.195785
0.0169803,0.16215
0.0325364,0.3107
0.0269468,0.257323
0.0223175,0.213116
0.0184834,0.176504
0.015308,0.146181
0.0126782,0.121068
0.0105001,0.100269
0.00869625,0.0830431
0.00720227,0.0687766
0.00596495,0.0569611
0.0049402,0.0471754
0.00409149,0.0390709
0.00338859,0.0323586
0.00280644,0.0267996
0.00232431,0.0221955
0.001925,0.0183824
0.00159429,0.0152244
0.0013204,0.0126089
0.00109356,0.0104427
0.000905693,0.00864873
0.000750099,0.00716291
0.000621235,0.00593236
0.000514509,0.0049132
0.000426119,0.00406913
0.000352913,0.00337007
0.000292284,0.00279111
0.000242071,0.00231161
0.000200484,0.00191448
0.000166042,0.00158558
0.000137517,0.00131319
0.000113892,0.00108759
9.43257e-05,0.000900744
7.81209e-05,0.000746
6.47001e-05,0.00061784
5.35849e-05,0.000511698
4.43792e-05,0.00042379
3.67551e-05,0.000350985
3.04407e-05,0.000290687
0.000162289,0.00154975
0.000157958,0.00150839
0.000154371,0.00147413
1.4322e-05,0.000136765
1.18616e-05,0.000113269
9.82379e-06,9.38103e-05
-0.0178938,-0.170873
-0.0148197,-0.141518
-0.0122738,-0.117206
-0.0101652,-0.0970702
-0.0263208,-0.251345
-0.021799,-0.208165
-0.018054,-0.172403
-0.0149524,-0.142785
-0.0308569,-0.294662
-0.0255558,-0.24404
-0.0211654,-0.202115
-0.0175293,-0.167392
-0.0145178,-0.138635
-0.0120237,-0.114818
-0.00995811,-0.0950929
-0.00824735,-0.0787564
-0.0253037,-0.241633
-0.0209567,-0.200121
-0.0173564,-0.165741
-0.0143746,-0.137268
-0.0119051,-0.113686
-0.00985989,-0.094155
-0.008166,-0.0779795
-0.00676311,-0.064583
0.0123007,0.117463
0.0101875,0.0972833
0.00843731,0.0805704
0.00698782,0.0667287
0.0236893,0.226216
0.0196196,0.187353
0.016249,0.155166
0.0134575,0.12851
0.0111455,0.106432
0.0265791,0.253811
0.0220129,0.210208
0.0361331,0.345046
0.0299256,0.285768
0.0247845,0.236674
0.0205266,0.196015
0.0170002,0.16234
0.0140797,0.134451
0.0116608,0.111353
0.00965755,0.0922228
0.00799843,0.0763793
0.0245263,0.234209
0.0203127,0.193972
0.0168231,0.160649
0.013933,0.13305
0.0115393,0.110193
0.00955693,0.091262
0.00791509,0.0755835
0.00655531,0.0625986
0.00542913,0.0518444
0.00449643,0.0429378
0.00372396,0.0355612
-0.0148177,-0.141499
-0.0122721,-0.11719
-0.0286371,-0.273464
-0.0237173,-0.226484
-0.0196428,-0.187575
-0.0162682,-0.15535
-0.0134734,-0.128662
-0.0111588,-0.106558
-0.00924173,-0.088252
-0.0261273,-0.249497
-0.0216387,-0.206635
-0.0179213,-0.171136
-0.0148425,-0.141735
-0.0122926,-0.117386
-0.0101808,-0.0972194
-0.00843177,-0.0805175
-0.00698323,-0.0666849
-0.00578354,-0.0552287
-0.0232632,-0.222147
-0.0192667,-0.183983
-0.0159568,-0.152376
-0.0132154,-0.126198
-0.0109451,-0.104518
-0.00906477,-0.0865622
-0.0254094,-0.242642
-0.0210442,-0.200957
-0.0174289,-0.166433
-0.0323366,-0.308792
-0.0267813,-0.255743
-0.0221804,-0.211807
-0.0183699,-0.175419
-0.015214,-0.145283
-0.0305022,-0.291275
-0.0437353,-0.417642
-0.0362218,-0.345893
-0.029999,-0.28647
-0.0248453,-0.237255
-0.020577,-0.196496
-0.017042,-0.162739
-0.0141142,-0.134781
-0.0301627,-0.288033
-0.0423291,-0.404214
-0.0350572,-0.334771
-0.0290345,-0.277259
-0.0240465,-0.229627
-0.0199154,-0.190178
-0.016494,-0.157506
-0.0136604,-0.130447
-0.0113136,-0.108037
-0.00936998,-0.0894768
-0.00776026,-0.074105
-0.00642708,-0.0613741
-0.00532293,-0.0508303
-0.00440848,-0.0420978
-0.00365112,-0.0348656
-0.00302387,-0.0288758
-0.00250438,-0.0239151
-0.00207414,-0.0198066
-0.00171781,-0.0164039
0.0164792,0.157365
0.0136482,0.13033
-0.00716979,-0.0684665
-0.00593805,-0.0567042
-0.00491792,-0.0469627
-0.00407304,-0.0388947
-0.00337331,-0.0322127
-0.00279379,-0.0266787
-0.00231383,-0.0220954
-0.00191632,-0.0182995
-0.00158711,-0.0151557
-0.00131445,-0.0125521
-0.0195619,-0.186802
-0.0162012,-0.15471
-0.0134179,-0.128132
-0.0111128,-0.106119
-0.00920366,-0.0878884
-0.00762251,-0.0727896
-0.0247863,-0.236691
-0.0205281,-0.196029
-0.0170014,-0.162352
-0.0140807,-0.13446
-0.0116617,-0.111361
-0.00965824,-0.0922294
-0.007999,-0.0763848
-0.0250981,-0.239669
-0.0207863,-0.198495
0.000686613,0.00655667
0.000568656,0.00543026
0.000470963,0.00449737
0.000390054,0.00372474
0.0176713,0.168749
0.0146355,0.139758
0.0121211,0.115748
0.0100388,0.0958633
0.00831416,0.0793944
0.00688582,0.0657548
0.00570287,0.0544584
0.00472314,0.0451026
0.00391172,0.0373542
0.0032397,0.0309369
0.00268314,0.0256221
0.00222219,0.0212203
0.00184042,0.0175748
0.00152425,0.0145555
0.00126239,0.0120549
0.00104551,0.00998393
0.0008659,0.00826873
0.000717142,0.0068482
0.00059394,0.00567171
0.000491903,0.00469733
0.000407396,0.00389035
0.000337407,0.003222
0.000279442,0.00266848
0.000231435,0.00221004
0.000191676,0.00183037
0.000158747,0.00151592
0.000131475,0.00125549
0.000108888,0.0010398
9.01813e-05,0.000861168
7.46885e-05,0.000713223
6.18574e-05,0.000590694
5.12305e-05,0.000489215
4.24293e-05,0.00040517
3.51401e-05,0.000335564
2.91032e-05,0.000277915
2.41034e-05,0.000230171
1.99625e-05,0.000190628
1.65331e-05,0.000157879
1.36927e-05,0.000130756
1.13404e-05,0.000108293
9.39216e-06,8.96885e-05
7.77863e-06,7.42804e-05
-0.0184668,-0.176345
-0.0152943,-0.14605
-0.0126668,-0.120959
-0.0104907,-0.100179
-0.00868844,-0.0829685
-0.0071958,-0.0687148
-0.00595959,-0.0569099
-0.00493576,-0.047133
-0.00408782,-0.0390358
-0.00338555,-0.0323296
-0.00280392,-0.0267755
-0.00232222,-0.0221756
-0.00192327,-0.0183659
-0.00159286,-0.0152107
-0.00131922,-0.0125976
-0.00109258,-0.0104334
-0.000904879,-0.00864096
-0.000749425,-0.00715648
-0.000620677,-0.00592703
-0.000514047,-0.00490879
-0.000425736,-0.00406548
-0.000352596,-0.00336705
-0.000292022,-0.0027886
-0.000241854,-0.00230953
-0.000200304,-0.00191276
-0.000165893,-0.00158416
-0.000137393,-0.00131201
-0.00011379,-0.00108661
-9.4241e-05,-0.000899935
-7.80508e-05,-0.00074533
-6.4642e-05,-0.000617285
-5.35367e-05,-0.000511238
-4.43394e-05,-0.00042341
-3.6722e-05,-0.00035067
0.0178715,0.17066
0.0148013,0.141342
0.0122585,0.11706
0.0101525,0.0969494
-0.0100649,-0.0961128
-0.0083358,-0.079601
-0.00690374,-0.0659259
-0.00571771,-0.0546001
-0.00473543,-0.04522
-0.0039219,-0.0374514
-0.00324814,-0.0310174
-0.00269012,-0.0256888
-0.00222797,-0.0212755
-0.00184521,-0.0176205
-0.00152821,-0.0145934
-0.00126567,-0.0120863
-0.00104824,-0.0100099
-0.000868153,-0.00829025
-0.000719008,-0.00686602
-0.000595485,-0.00568647
-0.000493183,-0.00470955
-0.000408456,-0.00390047
-0.000338285,-0.00323039
-0.000280169,-0.00267542
-0.000232037,-0.00221579
-0.000192174,-0.00183513
0.0177428,0.169431
0.0146946,0.140323
0.0121702,0.116216
0.0100794,0.0962509
0.00834778,0.0797154
0.0253869,0.242427
0.0210256,0.200779
0.0174135,0.166286
0.0144219,0.137719
0.0119443,0.114059
0.0098923,0.0944645
0.00819284,0.0782359
0.00678535,0.0647953
0.00561965,0.0536637
0.00465422,0.0444445
0.00385464,0.0368091
0.00319243,0.0304855
0.00264399,0.0252482
-0.0151585,-0.144753
-0.0125543,-0.119885
-0.0103976,-0.0992893
-0.0086113,-0.0822318
-0.00713191,-0.0681047
-0.00590668,-0.0564046
-0.00489194,-0.0467146
-0.00405152,-0.0386892
-0.00335549,-0.0320425
-0.00277903,-0.0265378
-0.0207749,-0.198385
-0.0172058,-0.164304
-0.0142499,-0.136077
-0.0118019,-0.112699
-0.00977435,-0.0933381
-0.00809516,-0.077303
-0.00670444,-0.0640227
-0.00555265,-0.0530239
-0.00459872,-0.0439146
-0.00380868,-0.0363702
-0.00315437,-0.030122
0.0152895,0.146004
0.0126628,0.120921
0.0104874,0.100147
0.00868569,0.0829423
0.00719353,0.0686931
0.00595771,0.0568919
0.0049342,0.0471181
0.0214348,0.204687
0.0177524,0.169523
0.0147026,0.140399
0.0121768,0.116279
0.0100848,0.0963031
0.0268256,0.256165
0.022217,0.212157
0.0184003,0.175709
0.0152392,0.145523
0.0126211,0.120523
0.0104529,0.0998177
0.00865712,0.0826694
0.00716986,0.0684671
0.00593811,0.0567048
0.00491797,0.0469631
0.00407308,0.0388951
0.00337334,0.0322131
0.00279382,0.026679
0.00231385,0.0220956
0.00191634,0.0182997
0.00158712,0.0151559
0.00131446,0.0125522
0.00108864,0.0103958
0.000901618,0.00860981
0.000746724,0.00713068
-0.0172835,-0.165045
-0.0143143,-0.136691
-0.0118551,-0.113208
-0.00981847,-0.0937595
-0.026605,-0.254059
-0.0220343,-0.210412
-0.0182489,-0.174264
-0.0151138,-0.144327
-0.0125173,-0.119532
-0.0103669,-0.0989968
-0.00858593,-0.0819896
-0.0071109,-0.0679041
-0.00588928,-0.0562384
-0.00487752,-0.0465769
-0.00403958,-0.0385752
-0.0033456,-0.0319481
-0.00277084,-0.0264596
-0.00229482,-0.0219139
-0.00190058,-0.0181492
-0.00157407,-0.0150313
0.0165983,0.158502
0.0316487,0.302223
0.0262116,0.250302
0.0401818,0.383708
0.0332787,0.317788
0.0275616,0.263194
0.0228266,0.217978
0.0189051,0.18053
0.0335592,0.320467
0.0277939,0.265412
0.023019,0.219815
0.0190644,0.182052
0.0157892,0.150776
0.0130767,0.124873
0.0108302,0.103421
0.0268715,0.256604
0.0222551,0.212521
0.0184318,0.176011
0.0152653,0.145773
0.0126428,0.12073
0.0104708,0.0999887
0.00867196,0.0828111
0.00718215,0.0685845
0.00594829,0.056802
0.0049264,0.0470436
0.00408006,0.0389617
0.00337913,0.0322683
0.00279861,0.0267247
0.00231782,0.0221335
0.00191963,0.0183311
-0.0163121,-0.155769
-0.031983,-0.305415
-0.0264885,-0.252946
-0.0219378,-0.209491
-0.018169,-0.173501
-0.0150477,-0.143695
-0.0124625,-0.119008
-0.0103215,-0.0985632
-0.0270216,-0.258037
-0.0397277,-0.379371
-0.0329026,-0.314197
-0.0272501,-0.260219
-0.0225686,-0.215515
-0.0186914,-0.17849
-0.0154803,-0.147826
-0.0128209,-0.12243
-0.0106183,-0.101397
-0.00879412,-0.0839776
-0.00728332,-0.0695506
-0.00603208,-0.0576021
0.0134775,0.1287
0.0111621,0.10659
0.00924449,0.0882784
0.00765633,0.0731126
0.006341,0.0605521
0.00525165,0.0501495
0.00434944,0.0415341
0.00360222,0.0343987
0.00298337,0.0284891
0.00247084,0.0235948
0.00204636,0.0195413
0.00169481,0.0161842
0.00140365,0.0134038
0.00116251,0.0111011
0.000962792,0.00919398
0.000797388,0.00761449
0.0006604,0.00630636
0.000546946,0.00522295
0.000452983,0.00432567
0.000375162,0.00358254
0.000310711,0.00296707
0.000257332,0.00245734
0.000213124,0.00203518
0.00017651,0.00168554
0.000146186,0.00139598
0.000121072,0.00115615
0.000100272,0.00095753
8.3046e-05,0.000793031
6.8779e-05,0.000656791
5.69631e-05,0.000543957
4.71771e-05,0.000450508
3.90722e-05,0.000373112
3.23598e-05,0.000309013
2.68005e-05,0.000255926
-0.0184511,-0.176195
-0.0152812,-0.145925
-0.012656,-0.120856
-0.0104817,-0.100093
-0.00868103,-0.0828977
-0.00718966,-0.0686562
-0.00595451,-0.0568614
-0.00493155,-0.0470928
-0.00408433,-0.0390025
-0.00338266,-0.032302
-0.0212748,-0.203159
-0.0176199,-0.168257
-0.0145928,-0.139351
-0.0120859,-0.115411
-0.0100096,-0.0955842
-0.00828996,-0.0791633
-0.00686578,-0.0655634
-0.00568627,-0.0542998
-0.0231826,-0.221378
-0.0192,-0.183346
-0.0159015,-0.151848
-0.0131697,-0.125761
-0.0109072,-0.104156
-0.00903338,-0.0862624
-0.00748148,-0.0714429
-0.00619619,-0.0591693
-0.00513171,-0.0490043
-0.00425011,-0.0405855
-0.00351996,-0.0336131
-0.00291524,-0.0278385
-0.00241442,-0.023056
-0.00199963,-0.0190951
-0.0016561,-0.0158146
-0.00137159,-0.0130977
-0.0196092,-0.187254
-0.0162404,-0.155085
-0.0134504,-0.128442
-0.0111397,-0.106376
-0.00922592,-0.0881011
-0.00764095,-0.0729657
-0.00632826,-0.0604305
-0.00524109,-0.0500488
-0.0043407,-0.0414506
-0.00359498,-0.0343296
-0.00297738,-0.0284319
-0.00246588,-0.0235474
-0.0199442,-0.190453
-0.0165179,-0.157734
-0.0321534,-0.307043
-0.0266296,-0.254294
-0.0220547,-0.210607
-0.0182658,-0.174426
-0.0151278,-0.14446
-0.0125289,-0.119643
-0.0103765,-0.0990884
-0.00859387,-0.0820655
-0.00711748,-0.067967
-0.00589473,-0.0562905
-0.00488204,-0.04662
-0.00404332,-0.0386109
-0.021822,-0.208384
-0.018073,-0.172585
-0.0149682,-0.142935
-0.0123967,-0.11838
-0.010267,-0.0980426
-0.00850317,-0.0811993
-0.00704236,-0.0672496
-0.00583251,-0.0556964
-0.00483051,-0.046128
-0.00400065,-0.0382034
-0.00331335,-0.0316402
-0.00274413,-0.0262045
-0.0022727,-0.0217027
-0.00188226,-0.0179743
-0.0194608,-0.185837
-0.0161175,-0.153911
-0.0133486,-0.12747
-0.0110554,-0.105571
-0.00915611,-0.0874344
-0.00758313,-0.0724135
-0.00628038,-0.0599732
-0.00520143,-0.04967
-0.00430785,-0.0411369
-0.00356778,-0.0340698
-0.00295485,-0.0282167
-0.00244722,-0.0233692
-0.0020268,-0.0193545
-0.0016786,-0.0160295
-0.00139023,-0.0132757
-0.00115139,-0.010995
-0.000953586,-0.00910608
-0.000789764,-0.00754169
-0.000654086,-0.00624606
-0.000541717,-0.00517301
-0.000448652,-0.00428431
-0.000371576,-0.00354829
-0.00030774,-0.00293871
-0.0181568,-0.173385
-0.0150375,-0.143598
-0.0124541,-0.118928
