ref-hip,ref-knee,ref-ankle,link-hip,link-knee,link-ankle,motor-hip,motor-knee,motor-ankle,tau-m1,tau-m2,tau-m3,tau-dyn-1,tau-dyn-2,tau-dyn-3
0.107,-0.226686,0.0155272,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.0009,0.138927,1.20388,-0.297165
0.106607,-0.226529,0.0157965,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,0.130515,1.22019,-0.297039
0.106214,-0.22637,0.0160656,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.0009,0.122218,1.23618,-0.297088
0.105822,-0.226211,0.0163343,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.114036,1.25183,-0.297313
0.105429,-0.22605,0.0166027,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.003,0.105973,1.26716,-0.297711
0.105037,-0.225888,0.0168709,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,0.0980301,1.28214,-0.298284
0.104645,-0.225724,0.0171387,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0,0.0902101,1.29679,-0.299029
0.104253,-0.22556,0.0174062,-0.071426,-0.151624,0.141654,0,0,0,0.0099,0,0.003,0.0825149,1.31109,-0.299947
0.103861,-0.225394,0.0176735,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,-0.0009,0,0.0749465,1.32504,-0.301037
0.103469,-0.225226,0.0179404,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0039,0.0675071,1.33865,-0.302297
0.103077,-0.225057,0.0182071,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0009,0,0.0601984,1.3519,-0.303727
0.102685,-0.224887,0.0184734,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,0.0530226,1.36479,-0.305326
0.102293,-0.224716,0.0187394,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0039,0.0459814,1.37733,-0.307092
0.101902,-0.224543,0.0190051,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0.0009,0.0009,0.0390767,1.38951,-0.309026
0.10151,-0.224369,0.0192705,-0.071426,-0.151624,0.141654,0,0,0,0.0048,0,0.003,0.0323104,1.40132,-0.311125
0.101118,-0.224193,0.0195356,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,0.025684,1.41276,-0.313389
0.100727,-0.224016,0.0198004,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0018,0.0048,0.0191995,1.42384,-0.315816
0.100335,-0.223838,0.0200649,-0.071426,-0.151624,0.141654,0,0,0,0,0.0018,0,0.0128584,1.43455,-0.318405
0.0999435,-0.223658,0.0203291,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0.0009,0,0.00666231,1.44488,-0.321154
0.0995519,-0.223477,0.0205929,-0.071426,-0.151624,0.141654,0,0,0,0.0039,-0.0018,0,0.000612828,1.45484,-0.324063
0.0991603,-0.223294,0.0208564,-0.071426,-0.151624,0.141654,0,0,0,0.003,-0.003,0.006,-0.00528854,1.46442,-0.32713
0.0987687,-0.22311,0.0211196,-0.071426,-0.151624,0.141654,0,0,0,0.006,0.0018,0,-0.0110403,1.47363,-0.330353
0.0983771,-0.222924,0.0213824,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.003,-0.0166411,1.48245,-0.333731
0.0979855,-0.222737,0.0216449,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-0.0220896,1.49089,-0.337263
0.0975938,-0.222548,0.0219071,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-0.0273843,1.49895,-0.340946
0.0972021,-0.222358,0.0221689,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,-0.0325241,1.50662,-0.344778
0.0968104,-0.222166,0.0224304,-0.071426,-0.151624,0.141654,0,0,0,0,-0.003,0.006,-0.0375078,1.51391,-0.348759
0.0964187,-0.221973,0.0226916,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0,-0.0423341,1.52081,-0.352887
0.0960269,-0.221778,0.0229524,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.0018,-0.047002,1.52732,-0.357159
0.0956351,-0.221582,0.0232128,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0039,-0.0515103,1.53345,-0.361573
0.0952432,-0.221384,0.0234729,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0,-0.0558582,1.53918,-0.366128
0.0948513,-0.221185,0.0237326,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,-0.0600445,1.54452,-0.370822
0.0944593,-0.220984,0.0239919,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.0009,-0.0640685,1.54947,-0.375653
0.0940672,-0.220782,0.0242509,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0009,-0.0009,-0.0679292,1.55403,-0.380618
0.0936751,-0.220578,0.0245095,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-0.0716259,1.55819,-0.385715
0.0932829,-0.220372,0.0247676,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0009,-0.0018,-0.0751579,1.56196,-0.390943
0.0928906,-0.220165,0.0250255,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,-0.0009,0.0018,-0.0785243,1.56534,-0.396299
0.0924982,-0.219957,0.0252829,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,0.0009,0.0009,-0.0817246,1.56833,-0.40178
0.0921058,-0.219746,0.0255399,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,0,0,-0.0847582,1.57092,-0.407385
0.0917133,-0.219535,0.0257965,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0009,0,-0.0876246,1.57311,-0.41311
0.0913206,-0.219321,0.0260526,-0.071426,-0.151624,0.141654,0,0,0,0.003,-0.0018,0.0018,-0.0903233,1.57492,-0.418955
0.0909279,-0.219106,0.0263084,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.0009,0.0009,-0.0928538,1.57633,-0.424915
0.0905352,-0.21889,0.0265637,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0018,0,-0.0952158,1.57734,-0.430989
0.0901423,-0.218672,0.0268187,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,-0.097409,1.57797,-0.437174
0.0897493,-0.218452,0.0270731,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,-0.099433,1.5782,-0.443468
0.0893562,-0.218231,0.0273271,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0009,0.0009,-0.101288,1.57804,-0.449867
0.088963,-0.218008,0.0275807,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0039,-0.102973,1.57749,-0.456369
0.0885697,-0.217784,0.0278338,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0018,-0.0018,-0.0009,-0.104489,1.57655,-0.462972
0.0881763,-0.217558,0.0280865,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0048,0,0.0039,-0.105835,1.57522,-0.469673
0.0877828,-0.21733,0.0283387,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0018,0,0,-0.107012,1.5735,-0.476468
0.0873892,-0.217101,0.0285904,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,-0.108019,1.5714,-0.483356
0.0869955,-0.21687,0.0288416,-0.071426,-0.151624,0.141654,0,0,0,0.0048,0,0.003,-0.108857,1.5689,-0.490332
0.0866017,-0.216638,0.0290924,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0018,0.0048,-0.109525,1.56603,-0.497395
0.0862077,-0.216404,0.0293426,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,-0.110025,1.56277,-0.504541
0.0858137,-0.216169,0.0295924,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0018,0.0009,-0.110356,1.55913,-0.511767
0.0854195,-0.215932,0.0298416,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0,-0.110518,1.55511,-0.519071
0.0850253,-0.215693,0.0300903,-0.071426,-0.151624,0.141654,0,0,0,0.0039,-0.003,0.0009,-0.110513,1.5507,-0.526449
0.0846309,-0.215453,0.0303385,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0018,0.0009,0,-0.11034,1.54593,-0.533897
0.0842364,-0.215212,0.0305861,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0039,0,0,-0.11,1.54077,-0.541414
0.0838418,-0.214968,0.0308332,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0018,0.0009,0.0009,-0.109493,1.53525,-0.548996
0.0834471,-0.214724,0.0310798,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0009,0.003,-0.108821,1.52935,-0.556639
0.0830523,-0.214478,0.0313258,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0039,-0.107983,1.52308,-0.564341
0.0826574,-0.21423,0.0315712,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0048,-0.106981,1.51644,-0.572098
0.0822623,-0.213981,0.0318161,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0,-0.105815,1.50944,-0.579907
0.0818672,-0.21373,0.0320603,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,-0.104487,1.50208,-0.587765
0.081472,-0.213478,0.032304,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,-0.102996,1.49436,-0.595667
0.0810766,-0.213224,0.0325471,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0009,-0.101345,1.48627,-0.603612
0.0806812,-0.212969,0.0327896,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,0.003,-0.0995328,1.47784,-0.611595
0.0802856,-0.212712,0.0330315,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0009,-0.0009,0.003,-0.0975619,1.46904,-0.619613
0.07989,-0.212454,0.0332728,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,-0.095433,1.4599,-0.627663
0.0794943,-0.212194,0.0335134,-0.071426,-0.151624,0.141654,0,0,0,0.003,0.0009,0.006,-0.0931472,1.45041,-0.635741
0.0790984,-0.211933,0.0337534,-0.071426,-0.151624,0.141654,0,0,0,-0.0048,0,0.0048,-0.0907058,1.44058,-0.643844
0.0787025,-0.21167,0.0339928,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.0018,0.0048,-0.0881099,1.43041,-0.651968
0.0783065,-0.211406,0.0342315,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,-0.0018,-0.0853608,1.41989,-0.66011
0.0779104,-0.211141,0.0344695,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0.003,-0.0824599,1.40904,-0.668265
0.0775142,-0.210874,0.0347069,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0,-0.0794085,1.39786,-0.676432
0.077118,-0.210606,0.0349436,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0018,0.0009,0.0018,-0.0762081,1.38635,-0.684605
0.0767216,-0.210336,0.0351796,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,0,0,-0.0728602,1.37451,-0.692782
0.0763252,-0.210065,0.0354149,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,-0.0018,0,-0.0693662,1.36235,-0.700958
0.0759288,-0.209793,0.0356496,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,-0.0657277,1.34987,-0.709131
0.0755322,-0.209519,0.0358835,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0.0048,-0.0619464,1.33707,-0.717296
0.0751356,-0.209244,0.0361167,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0.0018,0.003,-0.058024,1.32396,-0.72545
0.074739,-0.208968,0.0363491,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0,-0.0539621,1.31055,-0.73359
0.0743422,-0.20869,0.0365809,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-0.0497624,1.29682,-0.74171
0.0739455,-0.208411,0.0368119,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-0.0454269,1.2828,-0.749809
0.0735487,-0.208131,0.0370421,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.0039,-0.0409573,1.26848,-0.757882
0.0731518,-0.20785,0.0372716,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,-0.003,-0.0363556,1.25386,-0.765925
0.0727549,-0.207567,0.0375003,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,0.0039,-0.0316236,1.23895,-0.773935
0.072358,-0.207283,0.0377283,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,-0.0009,-0.0018,-0.0267633,1.22376,-0.781908
0.0719611,-0.206998,0.0379554,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,-0.0018,-0.0217768,1.20829,-0.78984
0.0715641,-0.206711,0.0381818,-0.071426,-0.151624,0.141654,0,0,0,0,0,-0.0009,-0.0166661,1.19253,-0.797728
0.0711671,-0.206424,0.0384074,-0.071426,-0.151624,0.141654,0,0,0,0.003,-0.0018,0.006,-0.0114333,1.17651,-0.805567
0.0707701,-0.206135,0.0386321,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0018,-0.00608061,1.16021,-0.813355
0.0703731,-0.205845,0.0388561,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0.0009,0.003,-0.000610095,1.14365,-0.821087
0.0699761,-0.205554,0.0390792,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0,0.00497598,1.12683,-0.82876
0.0695791,-0.205262,0.0393015,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,0.0106754,1.10975,-0.836369
0.0691822,-0.204968,0.039523,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.0164858,1.09241,-0.843912
0.0687852,-0.204674,0.0397436,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0009,0.0224049,1.07483,-0.851385
0.0683882,-0.204379,0.0399634,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0.0009,0.0284303,1.05701,-0.858783
0.0679913,-0.204082,0.0401823,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0039,0.0345597,1.03894,-0.866103
0.0675944,-0.203784,0.0404004,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,0.0407905,1.02064,-0.873341
0.0671976,-0.203486,0.0406176,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.003,0.0471204,1.00211,-0.880494
0.0668008,-0.203186,0.0408339,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0039,0.0535468,0.983358,-0.887558
0.0664041,-0.202886,0.0410493,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.003,0.0600672,0.964381,-0.89453
0.0660074,-0.202584,0.0412638,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0018,0.0009,0.0666791,0.945188,-0.901404
0.0656108,-0.202282,0.0414774,-0.071426,-0.151624,0.141654,0,0,0,0,0.0018,0,0.0733798,0.925783,-0.908179
0.0652142,-0.201978,0.0416901,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0018,-0.0009,0.0009,0.0801668,0.906171,-0.91485
0.0648178,-0.201674,0.0419019,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0018,0,0,0.0870373,0.886357,-0.921414
0.0644214,-0.201369,0.0421128,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0039,0.0939887,0.866346,-0.927867
0.0640251,-0.201062,0.0423227,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.0039,0.101018,0.846142,-0.934206
0.0636289,-0.200756,0.0425317,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.108123,0.82575,-0.940426
0.0632329,-0.200448,0.0427398,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0018,0.0018,0.115301,0.805175,-0.946525
0.0628369,-0.200139,0.0429469,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0.0018,0,0.122549,0.784422,-0.952498
0.0624411,-0.19983,0.0431531,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,0.129864,0.763496,-0.958343
0.0620454,-0.19952,0.0433583,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0,0.137243,0.742402,-0.964055
0.0616498,-0.199209,0.0435625,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,-0.003,0.144683,0.721144,-0.969632
0.0612544,-0.198897,0.0437658,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0009,0.152182,0.699729,-0.97507
0.0608591,-0.198585,0.0439681,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.0009,0,0.159737,0.67816,-0.980365
0.060464,-0.198272,0.0441694,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0,0.167345,0.656443,-0.985514
0.0600691,-0.197958,0.0443698,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,-0.0009,0.0009,0.175002,0.634583,-0.990514
0.0596743,-0.197644,0.0445691,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,0,0.0048,0.182706,0.612585,-0.995361
0.0592797,-0.197329,0.0447675,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0009,0.0018,0.0048,0.190455,0.590453,-1.00005
0.0588853,-0.197014,0.0449648,-0.071426,-0.151624,0.141654,0,0,0,0.006,0,0.0048,0.198244,0.568194,-1.00458
0.0584911,-0.196698,0.0451612,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0,0.206071,0.545812,-1.00895
0.0580971,-0.196381,0.0453565,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.0048,0.213933,0.523312,-1.01316
0.0577033,-0.196064,0.0455508,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.0009,0.221827,0.5007,-1.01719
0.0573098,-0.195747,0.0457441,-0.071426,-0.151624,0.141654,0,0,0,0.006,-0.0018,0.0018,0.229749,0.47798,-1.02105
0.0569165,-0.195429,0.0459364,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.003,0.237698,0.455157,-1.02474
0.0565234,-0.19511,0.0461277,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,0,0.245669,0.432237,-1.02825
0.0561305,-0.194791,0.0463179,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0.003,0,0.25366,0.409225,-1.03158
0.055738,-0.194472,0.0465071,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,0,0.261668,0.386126,-1.03472
0.0553456,-0.194152,0.0466953,-0.071426,-0.151624,0.141654,0,0,0,-0.0039,0,0.0039,0.26969,0.362945,-1.03768
0.0549536,-0.193832,0.0468824,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.0018,0.277721,0.339687,-1.04044
0.0545618,-0.193511,0.0470685,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.003,0.285761,0.316357,-1.04301
0.0541703,-0.193191,0.0472535,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0009,0.003,0.293804,0.29296,-1.04539
0.0537791,-0.19287,0.0474375,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0009,0.301849,0.269502,-1.04757
0.0533882,-0.192548,0.0476205,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0,0.309892,0.245988,-1.04954
0.0529976,-0.192227,0.0478024,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0009,0,0.317929,0.222422,-1.05132
0.0526074,-0.191905,0.0479832,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,-0.0009,0.325959,0.198809,-1.05288
0.0522174,-0.191583,0.048163,-0.071426,-0.151624,0.141654,0,0,0,0,0.0018,-0.0018,0.333978,0.175156,-1.05424
0.0518278,-0.191261,0.0483418,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0009,0.341982,0.151466,-1.05538
0.0514385,-0.190938,0.0485195,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,0.349969,0.127745,-1.05631
0.0510496,-0.190616,0.0486961,-0.071426,-0.151624,0.141654,0,0,0,0,0,-0.003,0.357935,0.103998,-1.05702
0.0506611,-0.190293,0.0488717,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0078,0.365878,0.0802304,-1.05751
0.0502729,-0.189971,0.0490462,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.003,0,0,0.373794,0.0564462,-1.05778
0.049885,-0.189648,0.0492197,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,0.0009,0.38168,0.032651,-1.05783
0.0494976,-0.189325,0.0493921,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.003,-0.0009,0,0.389533,0.00884951,-1.05764
0.0491106,-0.189003,0.0495634,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.003,0,0.397351,-0.0149532,-1.05723
0.0487239,-0.18868,0.0497337,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,-0.0009,0.40513,-0.0387522,-1.05659
0.0483377,-0.188357,0.0499029,-0.071426,-0.151624,0.141654,0,0,0,0.006,0.0018,0,0.412867,-0.0625426,-1.05572
0.0479518,-0.188035,0.0500711,-0.071426,-0.151624,0.141654,0,0,0,0,0,-0.0009,0.420558,-0.0863196,-1.05461
0.0475664,-0.187712,0.0502382,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0009,0,0.428202,-0.110078,-1.05326
0.0471814,-0.18739,0.0504043,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0018,0,0.435795,-0.133814,-1.05168
0.0467969,-0.187067,0.0505693,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,-0.0009,0.0009,0.443334,-0.157522,-1.04985
0.0464128,-0.186745,0.0507333,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,-0.003,0.003,0.450815,-0.181197,-1.04778
0.0460291,-0.186423,0.0508962,-0.071426,-0.151624,0.141654,0,0,0,0,0.0018,-0.0018,0.458237,-0.204834,-1.04547
0.0456459,-0.186102,0.0510581,-0.071426,-0.151624,0.141654,0,0,0,0.003,0.0018,-0.0018,0.465596,-0.22843,-1.04291
0.0452632,-0.18578,0.0512189,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0039,-0.0018,0.472889,-0.251978,-1.0401
0.0448809,-0.185459,0.0513787,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0.0009,-0.0039,0.480114,-0.275476,-1.03705
0.0444992,-0.185138,0.0515374,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,0.487267,-0.298917,-1.03374
0.0441179,-0.184817,0.0516952,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0.003,0.494345,-0.322298,-1.03018
0.0437371,-0.184497,0.0518518,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.501347,-0.345613,-1.02636
0.0433568,-0.184177,0.0520075,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,0.508268,-0.368859,-1.0223
0.042977,-0.183857,0.0521621,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.003,0.515106,-0.392031,-1.01797
0.0425977,-0.183538,0.0523158,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0009,0.0039,0.521859,-0.415125,-1.01339
0.042219,-0.183219,0.0524684,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0,0.528523,-0.438135,-1.00854
0.0418408,-0.182901,0.05262,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0018,0.535096,-0.461059,-1.00344
0.0414631,-0.182583,0.0527706,-0.071426,-0.151624,0.141654,0,0,0,0,0.0018,0.0039,0.541575,-0.48389,-0.998081
0.0410859,-0.182265,0.0529202,-0.071426,-0.151624,0.141654,0,0,0,0.0048,0,0.0048,0.547958,-0.506626,-0.992457
0.0407093,-0.181948,0.0530688,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,0,0.003,0.554242,-0.529262,-0.98657
0.0403333,-0.181632,0.0532164,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,-0.0009,0.0009,0.560424,-0.551794,-0.98042
0.0399578,-0.181316,0.053363,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.003,0.566501,-0.574218,-0.974006
0.0395829,-0.181001,0.0535087,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0018,0.572472,-0.596529,-0.967328
0.0392085,-0.180686,0.0536534,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0009,0.0048,0.578334,-0.618723,-0.960384
0.0388348,-0.180372,0.0537971,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0,0.584084,-0.640798,-0.953174
0.0384616,-0.180058,0.0539399,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,0,0.0018,0.589719,-0.662748,-0.945698
0.038089,-0.179746,0.0540818,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,0,0.0018,0.595238,-0.684569,-0.937955
0.037717,-0.179434,0.0542227,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,-0.003,0.0009,0.600638,-0.706259,-0.929945
0.0373456,-0.179122,0.0543626,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,0.605917,-0.727813,-0.921669
0.0369748,-0.178812,0.0545017,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.611072,-0.749227,-0.913124
0.0366047,-0.178502,0.0546398,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.616101,-0.770498,-0.904313
0.0362351,-0.178192,0.054777,-0.071426,-0.151624,0.141654,0,0,0,0.003,0.0009,0,0.621002,-0.791623,-0.895234
0.0358662,-0.177884,0.0549134,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.625772,-0.812596,-0.885888
0.0354978,-0.177577,0.0550488,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,-0.0009,0.0048,0.630411,-0.833416,-0.876274
0.0351302,-0.17727,0.0551834,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,-0.0018,0.003,0.634915,-0.854078,-0.866394
0.0347631,-0.176964,0.0553171,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,0.639282,-0.87458,-0.856246
0.0343967,-0.176659,0.05545,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.003,0.643511,-0.894917,-0.845833
0.0340309,-0.176355,0.055582,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0.003,0.647599,-0.915087,-0.835153
0.0336658,-0.176052,0.0557131,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0039,0,0,0.651544,-0.935086,-0.824208
0.0333013,-0.17575,0.0558435,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0018,-0.0018,0,0.655346,-0.954911,-0.812998
0.0329375,-0.175448,0.055973,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0018,0,0,0.659001,-0.974559,-0.801524
0.0325744,-0.175148,0.0561018,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0048,0.662508,-0.994027,-0.789787
0.0322119,-0.174849,0.0562297,-0.071426,-0.151624,0.141654,0,0,0,-0.0039,0,0.0009,0.665866,-1.01331,-0.777787
0.0318501,-0.17455,0.0563569,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0018,0.669072,-1.03241,-0.765525
0.0314889,-0.174253,0.0564833,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0,0.672125,-1.05132,-0.753002
0.0311284,-0.173957,0.0566089,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0,0.675023,-1.07004,-0.740219
0.0307686,-0.173662,0.0567338,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,0.677765,-1.08856,-0.727178
