Hip desired,Hip actual,Knee desired,Knee actual,Ankle desired,Ankle actual,deformation of ankle
-0.519151,-0.920388,-2.09835,-0.460194,-1.25484,0,0.0337476
-0.534954,-0.920388,-2.09849,-0.460194,-1.24974,0,0.0337476
-0.550787,-0.920388,-2.09869,-0.460194,-1.24459,0,0.0337476
-0.584854,-0.920388,-2.09894,-0.460194,-1.27359,0,0.0322136
-0.59762,-0.920388,-2.09925,-0.460194,-1.26248,0,0.0322136
-0.610954,-0.920388,-2.09962,-0.460194,-1.25234,0,0.0322136
-0.624764,-0.920388,-2.10004,-0.460194,-1.24298,0,0.0322136
-0.638974,-0.920388,-2.10052,-0.460194,-1.23427,0,0.0322136
-0.653521,-0.920388,-2.10106,-0.460194,-1.22609,0,0.0322136
-0.668352,-0.920388,-2.10166,-0.460194,-1.21833,0,0.0322136
-0.683426,-0.920388,-2.10231,-0.460194,-1.21092,0,0.0322136
-0.698705,-0.920388,-2.10301,-0.460194,-1.20379,0,0.0322136
-0.732364,-0.920388,-2.10377,-0.460194,-1.23107,0,0.0306796
-0.74474,-0.920388,-2.10459,-0.460194,-1.21847,0,0.0306796
-0.75789,-0.920388,-2.10546,-0.460194,-1.20701,0,0.0306796
-0.771705,-0.920388,-2.10638,-0.460194,-1.19649,0,0.0306796
-0.785885,-0.920388,-2.10736,-0.460194,-1.18675,0,0.0306796
-0.800461,-0.920388,-2.1084,-0.460194,-1.17764,0,0.0306796
-0.815371,-0.920388,-2.10948,-0.460194,-1.16904,0,0.0306796
-0.830563,-0.920388,-2.11062,-0.460194,-1.16086,0,0.0306796
-0.845995,-0.920388,-2.11182,-0.460194,-1.15302,0,0.0306796
-0.861632,-0.920388,-2.11307,-0.460194,-1.14545,0,0.0306796
-0.877445,-0.920388,-2.11437,-0.460194,-1.1381,0,0.0306796
-0.911614,-0.920388,-2.11572,-0.460194,-1.16511,0,0.0291456
-0.924585,-0.920388,-2.11713,-0.460194,-1.15219,0,0.0291456
-0.938208,-0.920388,-2.11859,-0.460194,-1.14038,0,0.0291456
-0.952379,-0.920388,-2.1201,-0.460194,-1.12949,0,0.0291456
-0.96701,-0.920388,-2.12166,-0.460194,-1.11934,0,0.0291456
-0.982027,-0.920388,-2.12328,-0.460194,-1.10981,0,0.0291456
-0.997372,-0.920388,-2.12494,-0.460194,-1.10077,0,0.0291456
-1.01299,-0.920388,-2.12666,-0.460194,-1.09214,0,0.0291456
-1.04705,-0.920388,-2.12843,-0.460194,-1.11803,0,0.0276117
-1.05999,-0.920388,-2.13025,-0.460194,-1.10412,0,0.0276117
-1.07363,-0.920388,-2.13211,-0.460194,-1.09142,0,0.0276117
-1.08787,-0.920388,-2.13403,-0.460194,-1.07973,0,0.0276117
-1.10261,-0.920388,-2.136,-0.460194,-1.06886,0,0.0276117
-1.11776,-0.920388,-2.13802,-0.460194,-1.05867,0,0.0276117
-1.13328,-0.920388,-2.14009,-0.460194,-1.04902,0,0.0276117
-1.14909,-0.920388,-2.14221,-0.460194,-1.03982,0,0.0276117
-1.14751,-0.920388,-2.14438,-0.460194,-0.997854,0,0.0276117
-1.16683,-0.920388,-2.14659,-0.460194,-0.995003,0,0.0276117
-1.18581,-0.920388,-2.14886,-0.460194,-0.99141,0,0.0276117
-1.22272,-0.920388,-2.15117,-0.460194,-1.02138,0,0.0260777
-1.23809,-0.920388,-2.15353,-0.460194,-1.01077,0,0.0260777
-1.25381,-0.920388,-2.15594,-0.460194,-1.00073,0,0.0260777
-1.26985,-0.920388,-2.1584,-0.460194,-0.991143,0,0.0260777
-1.28615,-0.920388,-2.16091,-0.460194,-0.981938,0,0.0260777
-1.30266,-0.920388,-2.16346,-0.460194,-0.973036,0,0.0260777
-1.31937,-0.920388,-2.16606,-0.460194,-0.964379,0,0.0260777
-1.33625,-0.920388,-2.16871,-0.460194,-0.955917,0,0.0260777
-1.35326,-0.920388,-2.1714,-0.460194,-0.94761,0,0.0260777
-1.3704,-0.920388,-2.17414,-0.460194,-0.939424,0,0.0260777
-1.38765,-0.920388,-2.17693,-0.460194,-0.93133,0,0.0260777
-1.40499,-0.920388,-2.17976,-0.460194,-0.923307,0,0.0260777
-1.42242,-0.920388,-2.18264,-0.460194,-0.915335,0,0.0260777
-1.43993,-0.920388,-2.18557,-0.460194,-0.907397,0,0.0260777
-1.4575,-0.920388,-2.18854,-0.460194,-0.899482,0,0.0260777
-1.47514,-0.920388,-2.19156,-0.460194,-0.891579,0,0.0260777
-1.49284,-0.920388,-2.19462,-0.460194,-0.883679,0,0.0260777
-1.51059,-0.920388,-2.19773,-0.460194,-0.875774,0,0.0260777
-1.52839,-0.920388,-2.20088,-0.460194,-0.867859,0,0.0260777
-1.56445,-0.920388,-2.20408,-0.460194,-0.894119,0,0.0245437
-1.57922,-0.920388,-2.20732,-0.460194,-0.880296,0,0.0245437
-1.59457,-0.920388,-2.21061,-0.460194,-0.86746,0,0.0245437
-1.6104,-0.920388,-2.21394,-0.460194,-0.855435,0,0.0245437
-1.62665,-0.920388,-2.21731,-0.460194,-0.844075,0,0.0245437
-1.64323,-0.920388,-2.22073,-0.460194,-0.83326,0,0.0245437
-1.66011,-0.920388,-2.2242,-0.460194,-0.82289,0,0.0245437
-1.67723,-0.920388,-2.2277,-0.460194,-0.812883,0,0.0245437
-1.69456,-0.920388,-2.23126,-0.460194,-0.80317,0,0.0245437
-1.72971,-0.920388,-2.23485,-0.460194,-0.826827,0,0.0245437
-1.74434,-0.920388,-2.23849,-0.460194,-0.81185,0,0.0245437
-1.75963,-0.920388,-2.24217,-0.460194,-0.798003,0,0.0245437
-1.77545,-0.920388,-2.24589,-0.460194,-0.785087,0,0.0245437
-1.80994,-0.920388,-2.24966,-0.460194,-0.807126,0,0.0230097
-1.82348,-0.920388,-2.25347,-0.460194,-0.789728,0,0.0230097
-1.83788,-0.920388,-2.25732,-0.460194,-0.773854,0,0.0230097
-1.85299,-0.920388,-2.26122,-0.460194,-0.759237,0,0.0230097
-1.86859,-0.920388,-2.26515,-0.460194,-0.745655,0,0.0230097
-1.8848,-0.920388,-2.26913,-0.460194,-0.732925,0,0.0230097
-1.90153,-0.920388,-2.27316,-0.460194,-0.720895,0,0.0230097
-1.91851,-0.920388,-2.27722,-0.460194,-0.709441,0,0.0230097
-1.93578,-0.920388,-2.28133,-0.460194,-0.698458,0,0.0230097
-1.9533,-0.920388,-2.28547,-0.460194,-0.68786,0,0.0230097
-1.97103,-0.920388,-2.28966,-0.460194,-0.677577,0,0.0230097
-2.00657,-0.920388,-2.2939,-0.460194,-0.700682,0,0.0230097
-2.0216,-0.920388,-2.29817,-0.460194,-0.68517,0,0.0230097
-2.03727,-0.920388,-2.30248,-0.460194,-0.670802,0,0.0230097
-2.05348,-0.920388,-2.30684,-0.460194,-0.657379,0,0.0230097
-2.07015,-0.920388,-2.31124,-0.460194,-0.644732,0,0.0230097
-2.08719,-0.920388,-2.31567,-0.460194,-0.632724,0,0.0230097
-2.10455,-0.920388,-2.32015,-0.460194,-0.621243,0,0.0214757
-2.12217,-0.920388,-2.32468,-0.460194,-0.610192,0,0.0214757
-2.14001,-0.920388,-2.32924,-0.460194,-0.599494,0,0.0214757
-2.15804,-0.920388,-2.33384,-0.460194,-0.589084,0,0.0214757
-2.17623,-0.920388,-2.33848,-0.460194,-0.57891,0,0.0214757
-2.19455,-0.920388,-2.34317,-0.460194,-0.568926,0,0.0214757
-2.21298,-0.920388,-2.34789,-0.460194,-0.559097,0,0.0214757
-2.23151,-0.920388,-2.35266,-0.460194,-0.549393,0,0.0214757
-2.25012,-0.920388,-2.35747,-0.460194,-0.539788,0,0.0214757
-2.2688,-0.920388,-2.36231,-0.460194,-0.530263,0,0.0199417
-2.28753,-0.920388,-2.3672,-0.460194,-0.5208,0,0.0199417
-2.30632,-0.920388,-2.37213,-0.460194,-0.511386,0,0.0199417
-2.32516,-0.920388,-2.3771,-0.460194,-0.502009,0,0.0199417
-2.34403,-0.920388,-2.38211,-0.460194,-0.492659,0,0.0199417
-2.36293,-0.920388,-2.38716,-0.460194,-0.48333,0,0.0199417
-2.38186,-0.920388,-2.39225,-0.460194,-0.474016,0,0.0199417
-2.40082,-0.920388,-2.39738,-0.460194,-0.46471,0,0.0184078
-2.41979,-0.920388,-2.40255,-0.460194,-0.455409,0,0.0184078
-2.43879,-0.920388,-2.40776,-0.460194,-0.44611,0,0.0184078
-2.4578,-0.920388,-2.41301,-0.460194,-0.43681,0,0.0184078
-2.47683,-0.920388,-2.4183,-0.460194,-0.427508,0,0.0184078
-2.49586,-0.920388,-2.42364,-0.460194,-0.418201,0,0.0184078
-2.53312,-0.920388,-2.42901,-0.460194,-0.443078,0,0.0168738
-2.54905,-0.920388,-2.43442,-0.460194,-0.427885,0,0.0168738
-2.56552,-0.920388,-2.43987,-0.460194,-0.413694,0,0.0168738
-2.58244,-0.920388,-2.44537,-0.460194,-0.40033,0,0.0168738
-2.59974,-0.920388,-2.4509,-0.460194,-0.387652,0,0.0168738
-2.61734,-0.920388,-2.45647,-0.460194,-0.375538,0,0.0168738
-2.6352,-0.920388,-2.46209,-0.460194,-0.363891,0,0.0168738
-2.65327,-0.920388,-2.46774,-0.460194,-0.35263,0,0.0168738
-2.67151,-0.920388,-2.47344,-0.460194,-0.341686,0,0.0168738
-2.6899,-0.920388,-2.47917,-0.460194,-0.331005,0,0.0168738
-2.7084,-0.920388,-2.48495,-0.460194,-0.32054,0,0.0153398
-2.727,-0.920388,-2.49076,-0.460194,-0.310254,0,0.0153398
-2.74567,-0.920388,-2.49662,-0.460194,-0.300115,0,0.0153398
-2.7644,-0.920388,-2.50252,-0.460194,-0.290097,0,0.0153398
-2.78319,-0.920388,-2.50845,-0.460194,-0.280178,0,0.0153398
-2.80201,-0.920388,-2.51443,-0.460194,-0.270343,0,0.0153398
-2.82087,-0.920388,-2.52045,-0.460194,-0.260575,0,0.0153398
-2.83974,-0.920388,-2.52651,-0.460194,-0.250863,0,0.0153398
-2.87684,-0.920388,-2.53261,-0.460194,-0.275387,0,0.0138058
-2.89262,-0.920388,-2.53875,-0.460194,-0.259887,0,0.0138058
-2.90893,-0.920388,-2.54493,-0.460194,-0.245427,0,0.0138058
-2.9257,-0.920388,-2.55115,-0.460194,-0.23183,0,0.0138058
-2.94283,-0.920388,-2.55741,-0.460194,-0.218947,0,0.0138058
-2.96026,-0.920388,-2.56372,-0.460194,-0.206657,0,0.0138058
-2.97794,-0.920388,-2.57006,-0.460194,-0.194858,0,0.0138058
-2.99582,-0.920388,-2.57645,-0.460194,-0.183466,0,0.0138058
-3.01386,-0.920388,-2.58287,-0.460194,-0.172413,0,0.0138058
-3.03202,-0.920388,-2.58934,-0.460194,-0.161641,0,0.0138058
-3.0503,-0.920388,-2.59585,-0.460194,-0.151102,0,0.0138058
-3.06865,-0.920388,-2.6024,-0.460194,-0.140758,0,0.0138058
-3.08706,-0.920388,-2.60899,-0.460194,-0.130577,0,0.0138058
-3.12373,-0.920388,-2.61562,-0.460194,-0.154721,0,0.0122718
-3.13909,-0.920388,-2.62229,-0.460194,-0.138916,0,0.0122718
-3.15502,-0.920388,-2.62901,-0.460194,-0.124216,0,0.0122718
-3.17141,-0.920388,-2.63577,-0.460194,-0.110432,0,0.0122718
-3.18817,-0.920388,-2.64257,-0.460194,-0.0974093,0,0.0122718
-3.20524,-0.920388,-2.64941,-0.460194,-0.0850186,0,0.0122718
-3.22255,-0.920388,-2.65629,-0.460194,-0.0731533,0,0.0122718
-3.24006,-0.920388,-2.66321,-0.460194,-0.0617252,0,0.0122718
-3.25773,-0.920388,-2.67018,-0.460194,-0.0506612,0,0.0122718
-3.27553,-0.920388,-2.67719,-0.460194,-0.0399011,0,0.0122718
-3.29342,-0.920388,-2.68424,-0.460194,-0.0293949,0,0.0122718
-3.31138,-0.920388,-2.69133,-0.460194,-0.0191015,0,0.0122718
-3.3294,-0.920388,-2.69847,-0.460194,-0.0089868,0,0.0122718
-3.3651,-0.920388,-2.70564,-0.460194,-0.0321555,0,0.0122718
-3.38015,-0.920388,-2.71286,-0.460194,-0.0166268,0,0.0122718
-3.39574,-0.920388,-2.72013,-0.460194,-0.00218434,0,0.0122718
-3.41176,-0.920388,-2.72743,-0.460194,0.0113556,0,0.0122718
-3.42813,-0.920388,-2.73478,-0.460194,0.024145,0,0.0122718
-3.46299,-0.920388,-2.74217,-0.460194,0.0021196,0,0.0107379
-3.47674,-0.920388,-2.74961,-0.460194,0.0196376,0,0.0107379
-3.49122,-0.920388,-2.75709,-0.460194,0.0357121,0,0.0107379
-3.50628,-0.920388,-2.76461,-0.460194,0.0505878,0,0.0107379
-3.52182,-0.920388,-2.77217,-0.460194,0.0644671,0,0.0107379
-3.53774,-0.920388,-2.77978,-0.460194,0.0775177,0,0.0107379
-3.55398,-0.920388,-2.78743,-0.460194,0.0898783,0,0.0107379
-3.57046,-0.920388,-2.79512,-0.460194,0.101664,0,0.0107379
-3.58714,-0.920388,-2.80286,-0.460194,0.112969,0,0.0107379
-3.60398,-0.920388,-2.81065,-0.460194,0.123873,0,0.0107379
-3.62093,-0.920388,-2.81847,-0.460194,0.13444,0,0.0107379
-3.63798,-0.920388,-2.82634,-0.460194,0.144724,0,0.0107379
-3.65508,-0.920388,-2.83426,-0.460194,0.15477,0,0.0107379
-3.67224,-0.920388,-2.84222,-0.460194,0.164614,0,0.0107379
-3.68941,-0.920388,-2.85022,-0.460194,0.174286,0,0.0107379
-3.7066,-0.920388,-2.85827,-0.460194,0.183813,0,0.0107379
-3.72379,-0.920388,-2.86636,-0.460194,0.193213,0,0.0107379
-3.74096,-0.920388,-2.8745,-0.460194,0.202505,0,0.0107379
-3.75812,-0.920388,-2.88268,-0.460194,0.211702,0,0.0107379
-3.77525,-0.920388,-2.89091,-0.460194,0.220817,0,0.0107379
-3.79235,-0.920388,-2.89918,-0.460194,0.229857,0,0.0107379
-3.80941,-0.920388,-2.9075,-0.460194,0.238832,0,0.0107379
-3.82642,-0.920388,-2.91586,-0.460194,0.247747,0,0.0107379
-3.86159,-0.920388,-2.92427,-0.460194,0.222418,0,0.00920388
-3.87539,-0.920388,-2.93272,-0.460194,0.237102,0,0.00920388
-3.88966,-0.920388,-2.94122,-0.460194,0.250731,0,0.00920388
-3.90433,-0.920388,-2.94976,-0.460194,0.26348,0,0.00920388
-3.91931,-0.920388,-2.95835,-0.460194,0.275495,0,0.00920388
-3.93453,-0.920388,-2.96699,-0.460194,0.286898,0,0.00920388
-3.94995,-0.920388,-2.97567,-0.460194,0.297787,0,0.00920388
-3.96551,-0.920388,-2.9844,-0.460194,0.308245,0,0.00920388
-3.98118,-0.920388,-2.99318,-0.460194,0.318341,0,0.00920388
-3.99693,-0.920388,-3.002,-0.460194,0.328132,0,0.00920388
-4.01273,-0.920388,-3.01087,-0.460194,0.337664,0,0.00920388
-4.02857,-0.920388,-3.01978,-0.460194,0.346975,0,0.00920388
-4.04441,-0.920388,-3.02874,-0.460194,0.356099,0,0.00920388
-4.06025,-0.920388,-3.03775,-0.460194,0.36506,0,0.00920388
-4.07608,-0.920388,-3.0468,-0.460194,0.373882,0,0.00920388
-4.09189,-0.920388,-3.0559,-0.460194,0.382582,0,0.00920388
-4.10766,-0.920388,-3.06505,-0.460194,0.391175,0,0.00920388
-4.12339,-0.920388,-3.07425,-0.460194,0.399673,0,0.00920388
-4.15727,-0.920388,-3.08349,-0.460194,0.373897,0,0.0076699
-4.16977,-0.920388,-3.09278,-0.460194,0.388108,0,0.0076699
-4.18275,-0.920388,-3.10212,-0.460194,0.40124,0,0.0076699
-4.19612,-0.920388,-3.1115,-0.460194,0.413473,0,0.0076699
-4.20979,-0.920388,-3.12093,-0.460194,0.424954,0,0.0076699
-4.22369,-0.920388,-3.13041,-0.460194,0.435807,0,0.0076699
-4.23779,-0.920388,-3.13994,-0.460194,0.446132,0,0.0076699
-4.25201,-0.920388,-3.14952,-0.460194,0.456015,0,0.0076699
-4.26634,-0.920388,-3.15914,-0.460194,0.465523,0,0.0076699
-4.28074,-0.920388,-3.16881,-0.460194,0.474715,0,0.0076699
-4.29518,-0.920388,-3.17853,-0.460194,0.48364,0,0.0076699
-4.32729,-0.920388,-3.1883,-0.460194,0.459202,0,0.0076699
-4.33872,-0.920388,-3.19812,-0.460194,0.473393,0,0.0076699
-4.35067,-0.920388,-3.20798,-0.460194,0.486436,0,0.0076699
-4.36302,-0.920388,-3.2179,-0.460194,0.498522,0,0.0076699
-4.37569,-0.920388,-3.22786,-0.460194,0.509809,0,0.0076699
-4.38862,-0.920388,-3.23787,-0.460194,0.520427,0,0.0076699
-4.40174,-0.920388,-3.24793,-0.460194,0.530484,0,0.0076699
-4.41501,-0.920388,-3.25803,-0.460194,0.54007,0,0.0076699
-4.42838,-0.920388,-3.26819,-0.460194,0.549258,0,0.0076699
-4.44193,-0.920388,-3.2784,-0.460194,0.558109,0,0.0076699
-4.43722,-0.920388,-3.28865,-0.460194,0.600865,0,0.00920388
-4.45387,-0.920388,-3.29895,-0.460194,0.603314,0,0.00920388
-4.46998,-0.920388,-3.30931,-0.460194,0.606563,0,0.00920388
-4.48563,-0.920388,-3.31971,-0.460194,0.610468,0,0.00920388
-4.50089,-0.920388,-3.33016,-0.460194,0.614908,0,0.00920388
-4.51581,-0.920388,-3.34066,-0.460194,0.619785,0,0.00920388
-4.53044,-0.920388,-3.35121,-0.460194,0.625016,0,0.00920388
-4.54469,-0.920388,-3.36181,-0.460194,0.630534,0,0.00920388
-4.55882,-0.920388,-3.37245,-0.460194,0.636282,0,0.00920388
-4.57275,-0.920388,-3.38315,-0.460194,0.642212,0,0.00920388
-4.58648,-0.920388,-3.3939,-0.460194,0.648287,0,0.00920388
-4.60005,-0.920388,-3.4047,-0.460194,0.654474,0,0.00920388
-4.61346,-0.920388,-3.41554,-0.460194,0.660747,0,0.00920388
-4.62672,-0.920388,-3.42644,-0.460194,0.667083,0,0.00920388
-4.63986,-0.920388,-3.43738,-0.460194,0.673465,0,0.00920388
-4.65286,-0.920388,-3.44838,-0.460194,0.679877,0,0.00920388
-4.66574,-0.920388,-3.45942,-0.460194,0.686306,0,0.00920388
-4.67851,-0.920388,-3.47052,-0.460194,0.692743,0,0.00920388
-4.70881,-0.920388,-3.48166,-0.460194,0.666045,0,0.00920388
-4.71833,-0.920388,-3.49285,-0.460194,0.678164,0,0.00920388
-4.72827,-0.920388,-3.5041,-0.460194,0.68929,0,0.00920388
-4.73854,-0.920388,-3.51539,-0.460194,0.699587,0,0.00920388
-4.74906,-0.920388,-3.52673,-0.460194,0.709189,0,0.00920388
-4.75979,-0.920388,-3.53813,-0.460194,0.718209,0,0.00920388
-4.77066,-0.920388,-3.54957,-0.460194,0.726739,0,0.00920388
-4.78164,-0.920388,-3.56106,-0.460194,0.734856,0,0.00920388
-4.7927,-0.920388,-3.57261,-0.460194,0.742624,0,0.00920388
-4.8038,-0.920388,-3.5842,-0.460194,0.750094,0,0.00920388
-4.81493,-0.920388,-3.59584,-0.460194,0.757311,0,0.00920388
-4.82606,-0.920388,-3.60753,-0.460194,0.76431,0,0.00920388
-4.83718,-0.920388,-3.61927,-0.460194,0.771122,0,0.00920388
-4.84827,-0.920388,-3.63107,-0.460194,0.777771,0,0.00920388
-4.85933,-0.920388,-3.64291,-0.460194,0.784278,0,0.00920388
-4.87035,-0.920388,-3.6548,-0.460194,0.79066,0,0.00920388
-4.88131,-0.920388,-3.66674,-0.460194,0.79693,0,0.00920388
-4.89222,-0.920388,-3.67873,-0.460194,0.803101,0,0.00920388
-4.90306,-0.920388,-3.69077,-0.460194,0.809182,0,0.00920388
-4.91384,-0.920388,-3.70286,-0.460194,0.815181,0,0.00920388
-4.92455,-0.920388,-3.715,-0.460194,0.821105,0,0.00920388
-4.93518,-0.920388,-3.7272,-0.460194,0.826959,0,0.00920388
-4.94575,-0.920388,-3.73944,-0.460194,0.832748,0,0.00920388
-4.95623,-0.920388,-3.75172,-0.460194,0.838476,0,0.00920388
-4.96664,-0.920388,-3.76406,-0.460194,0.844145,0,0.00920388
-4.97697,-0.920388,-3.77645,-0.460194,0.849759,0,0.00920388
-4.98722,-0.920388,-3.78889,-0.460194,0.855319,0,0.00920388
-4.99739,-0.920388,-3.80138,-0.460194,0.860828,0,0.00920388
-5.00749,-0.920388,-3.81392,-0.460194,0.866286,0,0.00920388
-5.0175,-0.920388,-3.8265,-0.460194,0.871696,0,0.00920388
-5.02743,-0.920388,-3.83914,-0.460194,0.877058,0,0.00920388
-5.03728,-0.920388,-3.85182,-0.460194,0.882372,0,0.00920388
-5.04705,-0.920388,-3.86456,-0.460194,0.887641,0,0.00920388
-5.05674,-0.920388,-3.87734,-0.460194,0.892864,0,0.00920388
-5.06635,-0.920388,-3.89018,-0.460194,0.898042,0,0.00920388
-5.07588,-0.920388,-3.90306,-0.460194,0.903176,0,0.00920388
-5.08533,-0.920388,-3.91599,-0.460194,0.908266,0,0.00920388
-5.0947,-0.920388,-3.92897,-0.460194,0.913311,0,0.00920388
-5.104,-0.920388,-3.942,-0.460194,0.918313,0,0.00920388
-5.11321,-0.920388,-3.95508,-0.460194,0.923272,0,0.00920388
-5.12235,-0.920388,-3.9682,-0.460194,0.928188,0,0.00920388
-5.13141,-0.920388,-3.98138,-0.460194,0.933061,0,0.00920388
-5.1404,-0.920388,-3.9946,-0.460194,0.937892,0,0.00920388
-5.14931,-0.920388,-4.00787,-0.460194,0.94268,0,0.00920388
-5.15814,-0.920388,-4.02119,-0.460194,0.947426,0,0.00920388
-5.1669,-0.920388,-4.03456,-0.460194,0.952129,0,0.00920388
-5.17559,-0.920388,-4.04798,-0.460194,0.956791,0,0.00920388
-5.1842,-0.920388,-4.06144,-0.460194,0.961411,0,0.00920388
-5.19274,-0.920388,-4.07496,-0.460194,0.965989,0,0.00920388
-5.20121,-0.920388,-4.08852,-0.460194,0.970526,0,0.00920388
-5.20961,-0.920388,-4.10213,-0.460194,0.975021,0,0.00920388
-5.21793,-0.920388,-4.11579,-0.460194,0.979474,0,0.00920388
-5.22619,-0.920388,-4.12949,-0.460194,0.983887,0,0.00920388
-5.23438,-0.920388,-4.14324,-0.460194,0.988258,0,0.00920388
-5.2425,-0.920388,-4.15704,-0.460194,0.992588,0,0.00920388
-5.25055,-0.920388,-4.17089,-0.460194,0.996877,0,0.00920388
-5.25854,-0.920388,-4.18478,-0.460194,1.00113,0,0.00920388
-5.26646,-0.920388,-4.19872,-0.460194,1.00533,0,0.00920388
-5.27432,-0.920388,-4.21271,-0.460194,1.0095,0,0.00920388
-5.28211,-0.920388,-4.22675,-0.460194,1.01363,0,0.00920388
-5.28984,-0.920388,-4.24083,-0.460194,1.01771,0,0.00920388
-5.29751,-0.920388,-4.25496,-0.460194,1.02176,0,0.00920388
-5.30511,-0.920388,-4.26913,-0.460194,1.02576,0,0.00920388
-5.31266,-0.920388,-4.28335,-0.460194,1.02973,0,0.00920388
-5.32014,-0.920388,-4.29762,-0.460194,1.03366,0,0.00920388
-5.32757,-0.920388,-4.31194,-0.460194,1.03754,0,0.00920388
-5.33493,-0.920388,-4.3263,-0.460194,1.04139,0,0.00920388
-5.34225,-0.920388,-4.3407,-0.460194,1.04519,0,0.00920388
-5.3495,-0.920388,-4.35515,-0.460194,1.04896,0,0.00920388
-5.3567,-0.920388,-4.36965,-0.460194,1.05269,0,0.00920388
-5.36385,-0.920388,-4.3842,-0.460194,1.05637,0,0.00920388
-5.37094,-0.920388,-4.39878,-0.460194,1.06002,0,0.00920388
-5.37798,-0.920388,-4.41342,-0.460194,1.06363,0,0.00920388
-5.38497,-0.920388,-4.4281,-0.460194,1.0672,0,0.00920388
-5.39191,-0.920388,-4.44282,-0.460194,1.07073,0,0.00920388
-5.39881,-0.920388,-4.45759,-0.460194,1.07422,0,0.00920388
-5.40565,-0.920388,-4.4724,-0.460194,1.07767,0,0.00920388
-5.41244,-0.920388,-4.48726,-0.460194,1.08108,0,0.00920388
-5.41919,-0.920388,-4.50216,-0.460194,1.08446,0,0.00920388
-5.4259,-0.920388,-4.51711,-0.460194,1.08779,0,0.00920388
-5.43256,-0.920388,-4.5321,-0.460194,1.09109,0,0.00920388
-5.43918,-0.920388,-4.54714,-0.460194,1.09434,0,0.00920388
-5.44575,-0.920388,-4.56222,-0.460194,1.09756,0,0.00920388
-5.45229,-0.920388,-4.57734,-0.460194,1.10074,0,0.00920388
-5.45879,-0.920388,-4.59251,-0.460194,1.10388,0,0.00920388
-5.46524,-0.920388,-4.60772,-0.460194,1.10698,0,0.00920388
-5.47166,-0.920388,-4.62297,-0.460194,1.11005,0,0.00920388
-5.47804,-0.920388,-4.63826,-0.460194,1.11307,0,0.00920388
-5.48439,-0.920388,-4.6536,-0.460194,1.11606,0,0.00920388
-5.4725,-0.920388,-4.66899,-0.460194,1.1532,0,0.0107379
-5.48191,-0.920388,-4.68441,-0.460194,1.15023,0,0.0107379
-5.49075,-0.920388,-4.69988,-0.460194,1.14824,0,0.0107379
-5.49911,-0.920388,-4.71539,-0.460194,1.14704,0,0.0107379
-5.50707,-0.920388,-4.73094,-0.460194,1.1465,0,0.0107379
-5.5147,-0.920388,-4.74653,-0.460194,1.14649,0,0.0107379
-5.52205,-0.920388,-4.76217,-0.460194,1.14692,0,0.0107379
-5.52916,-0.920388,-4.77785,-0.460194,1.1477,0,0.0107379
-5.53608,-0.920388,-4.79357,-0.460194,1.14877,0,0.0107379
-5.54282,-0.920388,-4.80933,-0.460194,1.15007,0,0.0107379
-5.54943,-0.920388,-4.82513,-0.460194,1.15156,0,0.0107379
-5.55591,-0.920388,-4.84098,-0.460194,1.15319,0,0.0107379
-5.56229,-0.920388,-4.85686,-0.460194,1.15493,0,0.0107379
-5.56858,-0.920388,-4.87279,-0.460194,1.15677,0,0.0107379
-5.5566,-0.920388,-4.88875,-0.460194,1.19285,0,0.0122718
-5.56588,-0.920388,-4.90476,-0.460194,1.18893,0,0.0122718
-5.57457,-0.920388,-4.92081,-0.460194,1.18604,0,0.0122718
-5.58277,-0.920388,-4.9369,-0.460194,1.18402,0,0.0122718
-5.59055,-0.920388,-4.95302,-0.460194,1.18269,0,0.0122718
-5.598,-0.920388,-4.96919,-0.460194,1.18194,0,0.0122718
-5.60517,-0.920388,-4.9854,-0.460194,1.18166,0,0.0122718
-5.6121,-0.920388,-5.00165,-0.460194,1.18176,0,0.0122718
-5.61883,-0.920388,-5.01794,-0.460194,1.18217,0,0.0122718
-5.6254,-0.920388,-5.03427,-0.460194,1.18282,0,0.0122718
-5.63184,-0.920388,-5.05063,-0.460194,1.18368,0,0.0122718
-5.63817,-0.920388,-5.06704,-0.460194,1.1847,0,0.0122718
-5.6444,-0.920388,-5.08348,-0.460194,1.18584,0,0.0122718
-5.65055,-0.920388,-5.09997,-0.460194,1.18707,0,0.0122718
-5.65664,-0.920388,-5.11649,-0.460194,1.18838,0,0.0122718
-5.62684,-0.920388,-5.13305,-0.460194,1.25706,0,0.0138058
-5.639,-0.920388,-5.14965,-0.460194,1.24689,0,0.0138058
-5.65006,-0.920388,-5.16629,-0.460194,1.23873,0,0.0138058
-5.66022,-0.920388,-5.18297,-0.460194,1.23222,0,0.0138058
-5.66964,-0.920388,-5.19968,-0.460194,1.22708,0,0.0138058
-5.67843,-0.920388,-5.21644,-0.460194,1.22306,0,0.0138058
-5.66963,-0.920388,-5.23323,-0.460194,1.25208,0,0.0138058
-5.68043,-0.920388,-5.25006,-0.460194,1.24423,0,0.0138058
-5.69038,-0.920388,-5.26693,-0.460194,1.23794,0,0.0138058
-5.68143,-0.920388,-5.28383,-0.460194,1.26713,0,0.0153398
-5.69323,-0.920388,-5.30077,-0.460194,1.25732,0,0.0153398
-5.70402,-0.920388,-5.31775,-0.460194,1.24939,0,0.0153398
